Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,01-Mar,PPA,CrsPA,Prog,Matches
2552,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,25,1993,10.5,71.3,77,92.7,1374.5,423.2,0.67,1.33,50,53.3,55.7,95.7,17.3,19.9,87.1,0,0,0,0,5.43,0,0,4.1,Matches
2553,Enes Ünal,tr TUR,FW,Valladolid,es La Liga,22,1997,26,16.3,23.9,68.1,253.9,60.9,0.5,1.73,28.9,13.5,18.5,72.8,2.27,3.62,62.8,0.08,0.1,-0.03,0.96,1.58,0.38,0.08,1.77,Matches
2554,Cengiz Ünder,tr TUR,FW,Roma,it Serie A,22,1997,9.7,24.8,35.3,70.5,489.3,152.6,0.31,2.16,14.3,18.7,23,81.2,5.88,10.1,58.2,0,0.27,-0.27,2.58,2.16,1.96,0.93,4.85,Matches
2555,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,20,1998,26.2,67.4,75,89.8,1529.1,513.8,0.42,0.99,42.3,42.8,46.1,92.8,24.2,27.9,86.6,0.04,0.03,0.01,0.31,6.22,0.38,0,5.99,Matches
2556,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,27,1991,12.9,24.5,38.4,63.8,539.3,139.8,0.47,2.25,20.7,15.3,19.8,77.6,8.68,16.4,53.1,0.39,0.23,0.16,2.17,2.09,1.16,0.16,4.73,Matches
2557,Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,27,1991,3.9,21,29.2,71.9,340.8,45.4,0.26,1.03,25,17.2,22.8,75.3,3.59,5.38,66.7,0,0.08,-0.08,0.51,0.26,0.26,0,1.03,Matches
2558,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,30,1989,32.5,20.6,28.3,72.6,655.3,388.9,0.06,0.09,66.7,9.23,9.32,99,11.3,18.9,59.6,0,0,0,0,0.22,0,0,0,Matches
2559,Álvaro Vadillo,es ESP,"FW,MF",Granada,es La Liga,24,1994,13.5,22.4,33.6,66.7,371.3,145.9,0.89,2.52,35.3,17.4,22.3,78.1,4.15,8.81,47.1,0.07,0.12,-0.04,1.33,1.26,1.04,0.22,4.81,Matches
2560,William Vainqueur,fr FRA,MF,Toulouse,fr Ligue 1,30,1988,19.1,46.9,51.9,90.3,801.5,168.8,1.2,1.94,62.2,38.2,40.5,94.2,7.54,9.48,79.6,0,0.03,-0.03,0.42,2.62,0.26,0.1,2.57,Matches
2561,Mirko Valdifiori,it ITA,MF,SPAL,it Serie A,33,1986,15.6,47.5,57.8,82.2,983.9,331.7,0.77,1.47,52.2,33.6,36.7,91.6,13.1,19.6,67,0.19,0.12,0.07,2.24,5.32,1.03,0.26,8.14,Matches
2562,Pierrick Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,31,1988,0.8,36.3,41.3,87.9,892.5,260,0,0,,23.8,26.3,90.5,12.5,15,83.3,0,0,0,0,7.5,0,0,5,Matches
2563,Germán Valera,es ESP,FW,Atlético Madrid,es La Liga,17,2002,0,1,2,50,6,0,0,0,,1,2,50,0,0,,0,0.1,-0.1,1,0,0,0,0,Matches
2564,Antoine Valerio,fr FRA,MF,Nîmes,fr Ligue 1,19,1999,1,25,35,71.4,562,162,0,2,0,16,20,80,9,13,69.2,0,0,0,0,7,0,0,8,Matches
2565,Borja Valero,es ESP,MF,Inter,it Serie A,34,1985,10.3,46.5,52.2,89,834.1,184.9,1.36,2.43,56,36,39.2,91.8,9.13,10.6,86.2,0,0.13,-0.13,0.97,4.27,1.26,0.19,5.44,Matches
2566,Yan Valery,fr FRA,DF,Southampton,eng Premier League,20,1999,8.7,22.8,36.6,62.3,381.1,143,0.34,1.84,18.8,18.9,24.7,76.3,3.56,10,35.6,0,0.09,-0.09,0.23,0.69,0.23,0.11,4.71,Matches
2567,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,23,1995,35.4,28.7,34.1,84.1,604.1,209.9,0.23,0.42,53.3,19.6,21.6,90.7,8.81,12,73.2,0,0.02,-0.02,0.11,1.75,0.06,0.06,1.86,Matches
2568,Jesús Vallejo,es ESP,DF,Wolves,eng Premier League,22,1997,1.8,45,57.8,77.9,1008.3,333.9,0.56,0.56,100,27.8,32.8,84.7,16.7,24.4,68.2,0,0,0,0,3.89,0.56,0,2.78,Matches
2569,Jesús Vallejo,es ESP,DF,Granada,es La Liga,22,1997,7,24.9,31.7,78.4,665,240.6,0,0.43,0,13.4,14.6,92.2,11.4,16.7,68.4,0,0.03,-0.03,0.14,1.29,0.14,0,1.86,Matches
2570,Manu Vallejo,es ESP,"MF,FW",Valencia,es La Liga,22,1997,4.6,15.2,20.4,74.5,258,44.1,0.65,1.52,42.9,11.7,14.8,79.4,2.83,4.13,68.4,0,0.09,-0.09,0.65,1.74,0.22,0,0.87,Matches
2571,Luca Valls,fr FRA,FW,Nîmes,fr Ligue 1,20,1998,0.1,20,40,50,160,90,0,0,,20,30,66.7,0,10,0,0,0,0,0,0,0,0,0,Matches
2572,Theo Valls,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,18.1,29.7,38.5,77.3,591.9,154.4,0.77,2.27,34.1,21.3,25.3,84.3,7.62,10.9,70.1,0.06,0.1,-0.05,1.27,3.48,0.66,0.22,4.48,Matches
2573,Mattia Valoti,it ITA,"MF,FW",SPAL,it Serie A,25,1993,17,27.1,34.1,79.3,454.7,115.8,1,2.06,48.6,21.4,25.2,84.8,4.65,6.82,68.1,0.06,0.06,0,1.24,2.71,0.53,0.18,3.71,Matches
2574,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,21,1998,21.2,46.5,52.8,88,771,186,1.08,1.84,59,38.1,41.7,91.3,7.26,9.2,79,0.24,0.17,0.07,0.9,3.63,0.8,0.14,3.73,Matches
2575,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,26,1993,31.4,47.1,53.1,88.7,1117.7,319.6,0.22,0.67,33.3,28,29.7,94.3,18.9,22.8,82.9,0.03,0.02,0.02,0.19,2.58,0.1,0.06,1.69,Matches
2576,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,32,1987,33.7,9.32,13.7,68,141.8,23.3,0.47,1.45,32.7,7.63,10.1,75.4,1.22,2.14,56.9,0.15,0.16,-0.01,0.83,0.42,0.5,0.15,0.95,Matches
2577,Matías Vargas,ar ARG,"FW,MF",Espanyol,es La Liga,21,1997,11.4,22.9,34.7,65.9,401.7,131.8,0.61,2.46,25,18.2,23.7,77,4.04,8.6,46.9,0.26,0.22,0.04,1.67,1.75,2.02,0.44,4.82,Matches
2578,Ruben Vargas,ch SUI,"FW,MF",Augsburg,de Bundesliga,20,1998,28.1,14.9,23.4,63.9,248,84.9,0.57,1.99,28.6,11.9,16.7,71,2.53,4.7,53.8,0.04,0.12,-0.08,0.75,1.25,0.68,0.11,3.1,Matches
2579,Thibaut Vargas,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19,2000,1.7,27.1,38.2,70.8,514.7,138.8,0,0,,21.2,28.2,75,5.88,10,58.8,0,0.06,-0.06,1.18,0,1.76,1.18,3.53,Matches
2580,Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,de Bundesliga,21,1997,31.2,26.2,34.3,76.4,516.1,125.2,0.29,1.47,19.6,19.8,23.7,83.8,6.09,9.13,66.7,0.03,0.05,-0.02,0.87,2.47,0.51,0.06,2.98,Matches
2581,Indiana Vassilev,us USA,"FW,MF",Aston Villa,eng Premier League,18,2001,0.6,13.3,18.3,72.7,133.3,6.67,1.67,3.33,50,11.7,15,77.8,0,0,,0,0,0,0,0,0,0,0,Matches
2582,Denis Vavro,sk SVK,DF,Lazio,it Serie A,23,1996,3.6,52.2,56.9,91.7,1156.4,400.6,0.56,0.83,66.7,32.5,33.9,95.9,19.2,22.2,86.3,0,0,0,0,3.06,0,0,3.06,Matches
2583,Franco Vázquez,ar ARG,"MF,FW",Sevilla,es La Liga,30,1989,12.2,44.8,52.1,85.8,790.3,176.4,0.74,1.48,50,35.4,40,88.5,8.61,10.7,80.8,0,0.03,-0.03,0.74,4.59,0.74,0.08,4.59,Matches
2584,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,26,1993,14.7,41.6,52.2,79.7,699.8,264.4,1.16,2.93,39.5,34.1,39.5,86.6,6.33,9.86,64.1,0,0.03,-0.03,0.48,2.18,0.34,0.07,4.08,Matches
2585,Lucas Vázquez,es ESP,"MF,FW",Real Madrid,es La Liga,28,1991,9.4,49.5,62,79.8,786.1,232.1,0.64,2.45,26.1,42.8,48.9,87.4,6.06,10.6,57,0.11,0.16,-0.05,1.7,1.49,2.45,1.06,5.11,Matches
2586,Matías Vecino,uy URU,MF,Inter,it Serie A,27,1991,14.2,29.4,38.2,77.1,489.1,133.6,0.56,2.25,25,24.5,29.3,83.7,4.37,6.62,66,0.14,0.09,0.05,0.85,2.75,0.63,0.14,4.01,Matches
2587,Koke Vegas,es ESP,GK,Levante,es La Liga,23,1995,2,21.5,31.5,68.3,569.5,366,0,0,,15,15,100,6.5,16.5,39.4,0,0,0,0,1,0,0,0,Matches
2588,Miloš Veljkovi?,rs SRB,DF,Werder Bremen,de Bundesliga,23,1995,22.8,39.6,50,79.3,917.3,338.9,0.35,0.83,42.1,25.8,28.6,90,13.5,20.5,65.8,0.04,0.04,0.01,0.26,4.25,0.22,0,3.82,Matches
2589,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,33,1986,31.2,41.3,53.9,76.5,816.7,247.9,0.93,1.92,48.3,30.4,34.4,88.3,10,17.7,56.6,0.13,0.16,-0.04,1.99,4.42,0.87,0.26,7.18,Matches
2590,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,18,2000,0.8,38.8,51.3,75.6,860,237.5,0,0,,30,32.5,92.3,8.75,18.8,46.7,0,0,0,0,3.75,1.25,1.25,5,Matches
2591,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,24,1995,9.5,42.1,50.7,83,781.5,283.8,0.63,2,31.6,32.7,36.1,90.7,8.74,12.6,69.2,0.11,0.07,0.03,0.84,4,1.16,0.63,5.79,Matches
2592,Brayan Vera,co COL,"DF,MF",Lecce,it Serie A,20,1999,1.7,34.1,45.9,74.4,648.2,217.6,0,2.94,0,25.9,31.2,83,8.24,11.8,70,0.59,0.12,0.47,1.76,1.18,0.59,0.59,2.94,Matches
2593,Simone Verdi,it ITA,"MF,FW",Torino,it Serie A,27,1992,23,27.8,39.3,70.7,559.7,170.8,1.22,2.43,50,18.8,23.2,81.2,7.74,13.7,56.5,0.26,0.14,0.12,1.91,3.22,1.26,0.48,5.48,Matches
2594,Jordan Veretout,fr FRA,MF,Roma,it Serie A,26,1993,29.2,49.5,56.8,87.2,1067.1,285.7,0.45,1.03,43.3,34.4,37.5,91.8,14.7,18.3,80.3,0,0.09,-0.09,1.37,6.37,0.62,0.17,6.23,Matches
2595,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,26,1992,16.5,97.4,105,92.7,1638.2,492.8,2.42,3.39,71.4,79,82.4,95.8,16,19.2,83.3,0.3,0.18,0.12,1.52,9.82,2.61,0.36,10.7,Matches
2596,Valerio Verre,it ITA,"FW,MF",Hellas Verona,it Serie A,25,1994,19.7,26.6,36,73.9,421.4,100.7,1.17,2.84,41.1,21.5,26.1,82.3,3.91,7.01,55.8,0.1,0.15,-0.05,1.52,2.34,1.37,0.2,3.5,Matches
2597,Birger Verstraete,be BEL,MF,Köln,de Bundesliga,25,1994,7.4,26.5,36.5,72.6,582.4,189.9,0.41,1.08,37.5,17.4,21.2,82.2,8.65,14.2,61,0.14,0.08,0.05,1.22,3.11,0.54,0.27,5.14,Matches
2598,Jan Vertonghen,be BEL,DF,Tottenham,eng Premier League,32,1987,18.3,50.8,60.8,83.6,1054,325.2,0.27,1.26,21.7,37,40.8,90.8,13.6,18.7,72.3,0.05,0.05,0.01,0.16,3.06,0,0,3.22,Matches
2599,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,26,1993,14.1,31.8,40.6,78.4,590.5,147.1,0.78,1.84,42.3,24.2,28.2,85.9,6.88,10.6,64.7,0.07,0.05,0.02,0.43,2.7,0.43,0,3.26,Matches
2600,Jannik Vestergaard,dk DEN,DF,Southampton,eng Premier League,26,1992,16.6,38.6,48.1,80.2,776.4,251.4,0.66,0.9,73.3,28.6,32.5,87.8,9.4,14.7,63.9,0,0.01,-0.01,0.24,3.49,0.24,0,2.83,Matches
2601,Rúben Vezo,pt POR,DF,Levante,es La Liga,25,1994,29,32.9,40.1,82,780.7,278.2,0.31,0.62,50,20,22.7,88.2,12.6,16.8,74.7,0,0.02,-0.02,0.1,2.21,0.03,0,2.34,Matches
2602,Francesco Vicari,it ITA,DF,SPAL,it Serie A,24,1994,32.2,34.2,39.3,87.1,801.6,261.5,0.16,0.47,33.3,20.7,22.3,92.9,13.3,16.5,80.8,0,0.01,-0.01,0.09,1.86,0.03,0,1.86,Matches
2603,Fede Vico,es ESP,"MF,FW",Granada,es La Liga,25,1994,9.7,25.1,35.5,70.6,439.9,123.5,0.62,1.34,46.2,20.2,24.9,81,4.23,9.18,46.1,0.1,0.15,-0.05,1.86,2.47,0.93,0.41,4.02,Matches
2604,Aleix Vidal,es ESP,MF,Alavés,es La Liga,29,1989,24.1,25.4,35.2,72.1,493.2,159.4,0.54,1.83,29.5,19,23.2,81.8,5.81,10.1,57.4,0.17,0.16,0.01,1.62,2.32,1.12,0.54,4.94,Matches
2605,Arturo Vidal,cl CHI,MF,Barcelona,es La Liga,32,1987,18.6,59.9,67.3,89.1,965.3,199.4,1.72,3.23,53.3,50.2,54.6,91.9,8.01,9.46,84.7,0.11,0.16,-0.05,1.13,3.71,0.75,0.11,3.44,Matches
2606,Clément Vidal,fr FRA,DF,Montpellier,fr Ligue 1,19,2000,1,37,45,82.2,847,328,1,1,100,24,28,85.7,12,16,75,0,0,0,0,1,0,0,3,Matches
2607,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,24,1995,25.9,34.6,47.9,72.3,670.3,288.2,0.39,1.58,24.4,26.8,32.1,83.3,7.49,14.2,52.9,0,0.05,-0.05,0.73,2.7,1.39,0.58,6.6,Matches
2608,Ronaldo Vieira,gw GNB,MF,Sampdoria,it Serie A,21,1998,20.2,38.8,46.6,83.2,797.8,215.2,1.19,1.93,61.5,26.5,29.6,89.5,11.1,15.1,73.8,0.05,0.05,0,1.19,4.6,0.94,0.25,5.35,Matches
2609,Mauro Vigorito,it ITA,GK,Lecce,it Serie A,29,1990,4.7,23.2,32.6,71.2,614,380.4,0,0.21,0,13.4,13.4,100,9.79,18.9,51.7,0,0,0,0,0,0,0,0,Matches
2610,Dídac Vilà,es ESP,DF,Espanyol,es La Liga,30,1989,27.7,33.5,45.5,73.7,615.3,234.5,0.32,2.02,16.1,27.1,32.5,83.5,6.1,11,55.4,0,0.05,-0.05,0.69,2.13,0.69,0.29,5.09,Matches
2611,Toni Villa,es ESP,MF,Valladolid,es La Liga,24,1995,15,22.1,31.1,71,405.9,128.1,0.27,1.8,14.8,17.9,22.6,79.1,3.93,6.67,59,0.07,0.11,-0.04,0.87,2.2,0.8,0.27,4.13,Matches
2612,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,21,1997,5.9,11.9,18.6,63.6,173.7,22.7,0.34,1.86,18.2,10,14.9,67,1.53,1.86,81.8,0,0,0,0.17,0.68,0.51,0,0.85,Matches
2613,Gonzalo Villar,es ESP,MF,Roma,it Serie A,21,1998,3.3,40.6,43.6,93.1,705.8,173,0.3,0.61,50,33.9,35.8,94.9,6.36,7.27,87.5,0,0.03,-0.03,0.91,5.45,0.61,0,4.24,Matches
2614,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,22,1997,3.1,19.4,28.7,67.4,581.3,389,0,0,,11.3,11.3,100,8.06,17.4,46.3,0,0,0,0,0,0,0,0,Matches
2615,Juan Villar,es ESP,FW,Osasuna,es La Liga,31,1988,2.7,22.2,32.2,69,328.9,79.3,0.37,2.59,14.3,20,25.9,77.1,1.85,3.7,50,0,0.07,-0.07,1.11,2.59,1.11,0,2.59,Matches
2616,Rúben Vinagre,pt POR,DF,Wolves,eng Premier League,20,1999,7.2,35.7,47.8,74.7,594.7,179.2,0.28,2.92,9.5,30.7,36,85.3,4.72,8.89,53.1,0,0.07,-0.07,0.69,1.39,0.83,0.83,3.19,Matches
2617,Luigi Vitale,it ITA,DF,Hellas Verona,it Serie A,31,1987,0.5,16,26,61.5,274,214,0,2,0,12,16,75,4,8,50,0,0,0,0,0,0,0,4,Matches
2618,Vitolo,es ESP,"MF,FW",Atlético Madrid,es La Liga,29,1989,13.6,33,39.2,84.2,439.9,121.6,2.72,3.9,69.8,27.8,32,86.9,2.5,3.31,75.6,0.15,0.11,0.04,1.03,2.28,0.88,0,2.87,Matches
2619,Mattia Viviani,it ITA,MF,Brescia,it Serie A,18,2000,3.8,42.4,50,84.7,816.3,244.7,1.84,3.95,46.7,28.4,30.5,93.1,12.1,15.5,78,0,0.11,-0.11,0.53,3.16,1.32,0.26,4.74,Matches
2620,Dušan Vlahovi?,rs SRB,FW,Fiorentina,it Serie A,19,2000,16.7,14.1,20.5,68.8,206.8,37.7,0.66,2.4,27.5,12.2,15.9,76.6,1.32,2.28,57.9,0,0.07,-0.07,0.9,0.84,0.18,0.06,1.08,Matches
2621,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,27,1991,10.7,72.5,77.6,93.5,1653.1,590.3,0.28,0.56,50,43.9,45.9,95.7,28.3,31.1,91,0,0,0,0.09,2.8,0.09,0,2.62,Matches
2622,Kevin Vogt,de GER,"DF,MF",Werder Bremen,de Bundesliga,27,1991,12.3,54.4,62.8,86.5,1299.8,361.1,0.81,1.06,76.9,30,34.1,88.1,23.6,27.7,85,0,0.02,-0.02,0.24,2.03,0.08,0,2.85,Matches
2623,Jake Vokins,eng ENG,DF,Southampton,eng Premier League,19,2000,1,60,73,82.2,958,340,2,3,66.7,48,55,87.3,10,15,66.7,0,0.1,-0.1,1,7,2,1,5,Matches
2624,Kevin Volland,de GER,FW,Leverkusen,de Bundesliga,27,1992,22.7,18.9,26.6,71,295.7,72,1.15,2.56,44.8,14.9,19.7,75.7,2.82,4.32,65.3,0.31,0.25,0.06,1.5,1.5,0.97,0.22,2.69,Matches
2625,Mario Vran?i?,ba BIH,MF,Norwich City,eng Premier League,30,1989,7.1,47.6,61,78.1,829.3,248.2,1.13,2.54,44.4,37.9,43.5,87.1,8.59,14.9,57.5,0,0.15,-0.15,1.13,4.51,0.85,0,6.9,Matches
2626,Stefan de Vrij,nl NED,DF,Inter,it Serie A,27,1992,31.4,48.6,52.4,92.7,1123.9,263.6,0.22,0.54,41.2,27.8,29,95.7,20.5,22.8,90.1,0.1,0.02,0.07,0.32,2.39,0.19,0,2.45,Matches
2627,Giacomo Vrioni,al ALB,FW,Juventus,it Serie A,20,1998,0.1,20,20,100,520,0,0,0,,10,10,100,10,10,100,0,0,0,0,0,0,0,0,Matches
2628,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,es La Liga,27,1992,4,28.3,42.3,66.9,487.3,225.3,0.5,1.25,40,23.8,31.3,76,4,9.75,41,0.25,0.07,0.17,0.75,1,1.25,1,6,Matches
2629,Nikola Vuk?evi?,me MNE,MF,Levante,es La Liga,27,1991,17.4,33.1,37.6,87.9,655.2,135.9,0.34,0.75,46.2,24.1,26.3,91.5,8.68,10.6,82.1,0.11,0.01,0.1,0.4,2.24,0.23,0,2.13,Matches
2630,Mat?j Vydra,cz CZE,FW,Burnley,eng Premier League,27,1992,9.1,11.2,15.2,73.9,125.6,19.5,0.88,1.65,53.3,9.89,12.6,78.3,0.44,0.88,50,0.11,0.11,0,0.88,0.66,0,0,0.22,Matches
2631,Molla Wagué,ml MLI,DF,Nantes,fr Ligue 1,28,1991,7.6,34.1,40,85.2,705,188.9,0.66,0.79,83.3,24.1,27.1,88.8,9.34,12.1,77.2,0,0.01,-0.01,0.13,0.79,0.13,0.13,1.32,Matches
2632,Moussa Wagué,sn SEN,DF,Nice,fr Ligue 1,20,1998,2.2,53.6,67.7,79.2,865.9,230,3.18,5.45,58.3,43.2,50,86.4,7.27,12.3,59.3,0.91,0.09,0.82,1.36,3.18,1.36,1.36,3.64,Matches
2633,Moussa Wagué,sn SEN,DF,Barcelona,es La Liga,20,1998,1,63,81,77.8,1044,263,0,6,0,56,64,87.5,7,11,63.6,0,0,0,0,2,1,0,3,Matches
2634,Wakaso,gh GHA,MF,Alavés,es La Liga,29,1990,14.3,24.5,34.1,71.9,587.3,144.1,0.35,0.84,41.7,15.1,18.4,82.1,9.09,14.9,61,0,0.01,-0.01,0.14,2.94,0.21,0,3.15,Matches
2635,Walace,br BRA,MF,Udinese,it Serie A,24,1995,12.7,48.1,53.9,89.3,869.5,204.1,0.63,1.65,38.1,38.5,41.2,93.5,8.98,11,81.4,0,0.02,-0.02,0.63,3.46,0.55,0,4.02,Matches
2636,Theo Walcott,eng ENG,"MF,FW",Everton,eng Premier League,30,1989,14.3,18.6,28.3,65.7,301.3,88.3,0.28,2.24,12.5,15.7,20.8,75.5,2.59,5.24,49.3,0.21,0.2,0.01,1.33,1.33,1.26,0.42,2.94,Matches
2637,Luca Waldschmidt,de GER,"FW,MF",Freiburg,de Bundesliga,23,1996,14.1,19.6,25.2,77.5,327.3,67.9,0.71,1.99,35.7,15.5,18.7,83,3.33,4.54,73.4,0.07,0.09,-0.01,0.78,1.06,0.99,0.21,1.99,Matches
2638,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,29,1990,26.6,70.8,80.6,87.9,1446.9,320.2,0.6,2.26,26.7,51.2,55.7,92,19,22.6,83.9,0.15,0.08,0.07,0.64,8.35,1.05,0.26,6.8,Matches
2639,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,22,1997,7.8,43.2,55.9,77.3,678.6,198.5,1.03,3.21,32,37.3,43.2,86.4,4.87,9.49,51.4,0,0.06,-0.06,0.51,2.05,1.15,0,3.33,Matches
2640,Kyle Walker-Peters,eng ENG,DF,Tottenham,eng Premier League,22,1997,2.7,67.8,79.3,85.5,1131.1,282.2,0.37,2.96,12.5,57.8,61.1,94.5,9.63,15.2,63.4,0,0.04,-0.04,0.74,4.44,0.37,0,5.19,Matches
2641,Rémi Walter,fr FRA,MF,Nice,fr Ligue 1,24,1995,0.6,40,41.7,96,751.7,110,0,0,,30,30,100,10,11.7,85.7,0,0,0,1.67,5,0,0,0,Matches
2642,Sebastian Walukiewicz,pl POL,DF,Cagliari,it Serie A,19,2000,12.9,40.9,47,87.1,893.6,287.7,0.23,0.62,37.5,26.8,29.7,90.3,13.9,16.7,83.3,0,0.01,-0.01,0.23,2.17,0.08,0,3.1,Matches
2643,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,21,1997,34.1,49.1,60.5,81.2,729.1,277.9,1.2,3.4,35.3,43.9,50,87.9,4.02,7.13,56.4,0.12,0.09,0.03,0.76,3.08,0.59,0.29,5.37,Matches
2644,Victor Wanyama,ke KEN,MF,Tottenham,eng Premier League,28,1991,0.3,60,63.3,94.7,1273.3,423.3,6.67,6.67,100,36.7,40,91.7,16.7,16.7,100,0,0,0,0,10,0,0,16.7,Matches
2645,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,26.5,35.2,47.5,74,587.8,265,1.13,3.09,36.6,28.3,33.4,84.6,5.77,11.1,52.2,0,0.01,-0.01,0.19,2.68,0.57,0.26,5.17,Matches
2646,James Ward-Prowse,eng ENG,"MF,DF",Southampton,eng Premier League,24,1994,38,38.4,51.9,74,730,221.8,0.92,1.95,47.3,28.8,33.3,86.6,8.66,16.7,52,0.08,0.13,-0.06,1.61,3.53,0.89,0.13,5.89,Matches
2647,Daniel Wass,dk DEN,"DF,MF",Valencia,es La Liga,30,1989,30.4,42.3,52.7,80.3,743.4,263,0.76,1.88,40.4,35.3,40,88.2,6.25,10.8,57.9,0.2,0.09,0.11,0.66,2.5,0.66,0.23,4.84,Matches
2648,Kelland Watts,eng ENG,DF,Newcastle Utd,eng Premier League,19,1999,0.2,5,20,25,85,15,0,0,,5,5,100,0,15,0,0,0,0,0,0,0,0,0,Matches
2649,Timothy Weah,us USA,MF,Lille,fr Ligue 1,19,2000,0.9,23.3,34.4,67.7,340,37.8,2.22,6.67,33.3,17.8,22.2,80,3.33,5.56,60,0,0.44,-0.44,1.11,1.11,1.11,0,1.11,Matches
2650,Adam Webster,eng ENG,DF,Brighton,eng Premier League,24,1995,29.6,52.3,61.6,84.9,1140.1,389.8,0.24,0.88,26.9,35.4,39.2,90.3,16.7,21.6,77.3,0.03,0.03,0,0.34,3.04,0.17,0.03,3.41,Matches
2651,Wout Weghorst,nl NED,FW,Wolfsburg,de Bundesliga,26,1992,30.4,17.5,26.9,65.2,253.4,60.8,0.79,2.43,32.4,14.9,21.2,70.4,1.81,3.26,55.6,0.1,0.08,0.02,1.22,1.71,0.56,0.07,2.14,Matches
2652,Julian Weigl,de GER,"MF,DF",Dortmund,de Bundesliga,23,1995,11.3,66.6,72.9,91.4,1476.1,295.3,0.8,1.68,47.4,41.9,44.6,94,23.9,26.6,89.7,0,0.04,-0.04,0.35,4.6,0.44,0,3.1,Matches
2653,Mitchell Weiser,de GER,DF,Leverkusen,de Bundesliga,25,1994,13,63.6,80,79.5,1025.8,333.2,1.15,5.23,22.1,55,62.6,87.8,7.46,12.2,61.4,0,0.04,-0.04,0.46,3.62,1,0.46,7.77,Matches
2654,Danny Welbeck,eng ENG,"FW,MF",Watford,eng Premier League,28,1990,9.1,14.4,18.6,77.5,196.6,48.9,0.66,1.54,42.9,12.7,15.5,82.3,0.99,1.54,64.3,0,0.02,-0.02,0.33,1.1,0.44,0,1.43,Matches
2655,Wendell,br BRA,DF,Leverkusen,de Bundesliga,26,1993,21.1,76.4,89.5,85.4,1418.2,430.5,0.57,2.46,23.1,63.1,69.6,90.7,12.7,17.4,73.1,0.09,0.08,0.02,0.71,4.74,0.33,0.05,7.49,Matches
2656,Oscar Wendt,se SWE,DF,M'gladbach,de Bundesliga,33,1985,18.7,42.9,56.8,75.5,767,362.1,0.21,1.71,12.5,35.9,41.1,87.5,6.79,14.1,48.3,0.11,0.11,0,1.07,2.41,1.12,0.48,9.25,Matches
2657,Timo Werner,de GER,FW,RB Leipzig,de Bundesliga,23,1996,31.1,24.6,34.2,71.7,375.8,92.8,0.8,2.6,30.9,20.8,26.4,78.8,2.93,5.21,56.2,0.26,0.29,-0.03,1.7,1.86,1.86,0.32,4.02,Matches
2658,Ashley Westwood,eng ENG,MF,Burnley,eng Premier League,29,1990,35,39.5,53,74.5,812.6,238.2,0.91,1.74,52.5,26.8,31.1,86.3,11.7,20.1,58.2,0.17,0.15,0.03,1.46,4.51,0.83,0.17,5.83,Matches
2659,Connor Wickham,eng ENG,"FW,MF",Crystal Palace,eng Premier League,26,1993,1.1,26.4,40,65.9,400,81.8,1.82,4.55,40,20.9,29.1,71.9,3.64,6.36,57.1,0.91,0.45,0.45,1.82,1.82,0,0,1.82,Matches
2660,Felix Wiedwald,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,3,23.3,34.3,68,776,576.7,0,0,,10.7,12,88.9,12.7,22.3,56.7,0,0,0,0,0.67,0,0,0,Matches
2661,Georginio Wijnaldum,nl NED,MF,Liverpool,eng Premier League,28,1990,32.6,45.3,49.9,90.7,781.4,142.1,0.74,1.66,44.4,37.8,40.5,93.3,6.81,7.79,87.4,0,0.04,-0.04,0.55,3.99,0.74,0,3.16,Matches
