Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
2041,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,65.8,2.08,10.9,38,22.5,2.08,65.1,1.75,2.26,77.1,1.75,2,49.4,312.2,158.2,55.5,1045,88.9,1.27,1.27,Matches
2042,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,26,1993,22.1,52.4,2.71,15.7,35.3,4.39,0.36,51.8,1.36,1.81,75,1.36,0,36.5,211.3,85.4,37,763,93.3,0.68,1.04,Matches
2043,Nemanja Radonji?,rs SRB,"FW,MF",Marseille,fr Ligue 1,23,1996,9.8,53.5,0.61,6.02,22.6,31.4,5.82,52.7,3.37,6.12,55,3.57,2,44.8,407.1,288.2,56.7,422,75.9,3.78,3.27,Matches
2044,Ivan Radovanovi?,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,65.1,4.45,21,39.5,8.7,0.41,63.3,0.48,0.62,77.8,0.55,0,42.4,213.6,105,46,638,94.9,0.14,0.62,Matches
2045,Ionu? Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17,40.8,37.8,40.8,0.24,0,0,29.6,0.06,0.06,100,0.06,0,20.8,91.6,48.1,20.8,353,99.7,0,0,Matches
2046,?tefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,62.4,6.45,25.6,33.2,9.22,0.23,60.3,0.59,0.74,78.9,0.63,0,42,252,158.2,42.5,1070,98.3,0.12,0.12,Matches
2047,Boris Radunovi?,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3,21.3,18,21.3,0,0,0,15.7,0,0,,0,0,10,68.7,38,8,24,100,0,0,Matches
2048,Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,70.9,2.31,19.6,40.1,15.5,1.28,62.4,1.41,2.56,55,1.92,0,44.1,200.4,111.7,45.4,331,93.5,1.92,1.15,Matches
2049,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,5,32,30.6,32,0,0,0,18.8,0,0,,0,0,13.2,76.6,53.4,11.4,57,100,0,0,Matches
2050,Raffael,br BRA,MF,M'gladbach,de Bundesliga,34,1985,0.7,92.9,0,2.86,57.1,38.6,7.14,85.7,5.71,5.71,100,5.71,0,67.1,398.6,177.1,81.4,42,73.7,1.43,2.86,Matches
2051,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,26,1993,2.1,95.7,0.95,5.24,46.7,53.3,5.71,91.9,2.38,5.24,45.5,2.38,0,78.6,481,253.8,89,167,89.3,2.86,2.38,Matches
2052,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,71.7,1.83,14.3,41.1,21.4,2.26,70.4,2.38,3.15,75.7,2.43,2,56.1,322.4,181.5,57.9,1199,88.2,2.04,2.21,Matches
2053,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,it Serie A,27,1991,3.5,61.1,1.71,6.57,26.6,32.9,5.43,58.6,3.14,4.86,64.7,3.43,1,46.9,338.9,164.9,54.9,166,86.5,1.71,2,Matches
2054,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,61.7,4.17,17.5,28.3,20.8,0.83,46.7,0,0.83,0,0,0,27.5,235.8,157.5,26.7,30,93.8,0.83,0.83,Matches
2055,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,45.7,8.51,29.1,18.1,1.53,0.68,43.9,0.06,0.06,100,0.06,0,25.6,180.9,93.1,28.1,834,96.3,0.13,0.03,Matches
2056,Predrag Rajkovi?,rs SRB,GK,Reims,fr Ligue 1,23,1995,27,39.5,30.8,39,1,0,0,29,0,0,,0,0,21.1,125.6,76,18.5,499,100,0.07,0,Matches
2057,Ivan Rakiti?,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,93.6,2.71,17.1,54.4,27.1,1.81,89.8,0.45,0.96,47.1,0.56,2,66.1,282.4,139.5,79.9,1317,93.1,0.68,0.79,Matches
2058,Benito Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,29,0.34,3.43,12.4,15.2,4.16,27.1,1.07,2.25,47.5,1.12,2,20.4,146.3,76.3,36.9,331,50.4,2.36,1.63,Matches
2059,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,28,1990,15.5,56.9,0.77,7.87,26.2,28.3,3.23,50.4,2.58,4.26,60.6,2.71,4,36.8,271.4,152.5,51.2,599,75.5,2.39,2.52,Matches
2060,Sandro Ramírez,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,14.5,38.6,0.21,3.03,19.7,18.1,3.31,35.7,1.52,3.03,50,1.52,1,28.6,176.1,83.2,44.1,400,62.5,2,1.31,Matches
2061,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,52.7,4.71,17.5,35.5,1.37,0.98,50.2,0.59,0.59,100,0.59,0,26.7,141.8,54.1,25.7,126,96.2,0.39,0.2,Matches
2062,Adrián Ramos,co COL,FW,Granada,es La Liga,33,1986,2.5,42.8,0.4,0.8,17.6,25.2,5.2,41.6,0,0.4,0,0,0,18.8,95.6,35.6,58,83,57.2,3.2,1.2,Matches
2063,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,72.5,9.22,36.2,36.3,3.34,1.58,70.5,0.33,0.39,84.6,0.36,0,45.7,234.9,124.4,54.1,1735,95.7,0.24,0.09,Matches
2064,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37,33.6,30.3,33.3,0.41,0,0,22.3,0,0,,0,0,14.7,84,48.1,11.1,406,99,0,0,Matches
2065,Aaron Ramsey,wal WAL,MF,Juventus,it Serie A,28,1990,11.7,77.2,1.28,8.97,37.8,34.2,5.21,75.7,1.37,1.97,69.6,1.37,0,54,252,121.3,72.6,719,84.6,2.31,1.45,Matches
2066,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2,23.5,21,23.5,0,0,0,14.5,0,0,,0,0,8,64,50,5.5,11,100,0,0,Matches
2067,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,71.5,5.38,28.8,39.2,8.46,1.15,66.2,1.54,1.92,80,1.54,0,46.5,301.9,205.8,48.8,122,96.1,0,0,Matches
2068,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,70.3,10.9,41.2,32.9,1.72,1.03,68.8,0.17,0.17,100,0.17,0,40.3,282.4,187.9,48.4,275,97.9,0,0.17,Matches
2069,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,56.7,3.33,10,30,20,0,56.7,0,0,,0,0,40,233.3,100,40,12,100,0,3.33,Matches
2070,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,46.9,0.68,3.1,19,29,5.58,45.3,2.45,4.49,54.5,2.62,13,34.7,254.5,177.9,53,1103,70.8,2.41,1.63,Matches
2071,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,42.4,0.6,5.28,18.5,22.7,3.29,38.7,2.58,4.21,61.3,2.7,1,31.9,254.8,160.5,42.9,712,65.9,2.46,2.74,Matches
2072,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,19,2000,2.9,55.5,0,7.59,24.5,27.6,5.52,54.5,1.72,2.76,62.5,1.72,1,43.4,242.8,127.9,55.5,127,78.9,3.1,2.41,Matches
2073,Raúl,es ESP,"FW,MF",Betis,es La Liga,18,2000,0.2,40,0,10,15,15,0,35,0,5,0,5,0,20,70,25,80,5,31.3,0,0,Matches
2074,Ante Rebi?,hr CRO,FW,Milan,it Serie A,25,1993,15.5,41.9,1.1,3.81,14.1,26.8,7.94,40.7,2.06,3.55,58.2,2.26,2,31,206.3,127.9,41.7,484,74.8,3.16,1.87,Matches
2075,Ante Rebi?,hr CRO,FW,Eint Frankfurt,de Bundesliga,25,1993,1,31,0,0,10,23,7,29,1,2,50,1,0,26,182,135,47,25,53.2,4,3,Matches
2076,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,55.7,3.41,16.5,25.7,18.1,2.34,47.1,1.4,2.66,52.6,1.59,0,34.6,276.6,180,36.6,693,88.4,1.12,1.07,Matches
2077,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,60.3,1.55,10.7,39.3,13.6,0.86,58,0.75,1.38,54.2,0.98,0,42.2,218.8,80.6,45.1,721,91.8,0.86,1.03,Matches
2078,Daishawn Redan,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,0.2,45,0,5,30,30,5,45,5,10,50,10,0,40,260,185,45,7,77.8,0,0,Matches
2079,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,47,0.94,6.06,21.8,23.7,4.01,46.4,2.93,4.76,61.6,3.19,5,37.8,315.8,190.2,46.6,1011,70.7,1.82,1.89,Matches
2080,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1,36,2,10,12,20,4,35,3,6,50,3,1,29,245,163,42,26,61.9,3,3,Matches
2081,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,44.2,5.79,23.2,20.5,2.63,0.53,41.1,0,0,,0,0,21.6,186.3,119.5,20.5,36,92.3,0.53,0,Matches
2082,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,43.3,5,25,20,0,0,41.7,0,0,,0,0,23.3,100,66.7,33.3,20,100,0,0,Matches
2083,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,76.6,3.01,20.6,37,25.2,3.19,67.5,1.47,2.51,58.6,1.72,1,50.4,328,213.2,53.9,1385,92.1,1.29,1,Matches
2084,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,55.4,2.54,21.2,22.4,14.9,1.19,44.6,0.34,0.68,50,0.34,0,23.6,138,81,27.5,148,91.4,0.68,0.68,Matches
2085,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,35.4,31.8,35.3,0.25,0,0,23.7,0,0,,0,0,16.5,115.2,74.4,12.5,446,99.3,0,0,Matches
2086,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,35.6,31.1,35.2,0.5,0,0,24,0,0,,0,0,14.6,83.8,46.4,14.7,175,99.4,0.08,0,Matches
2087,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1,41,36,40,1,0,0,30,0,0,,0,0,18,141,85,16,16,100,0,0,Matches
2088,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,56.7,0,7.78,38.9,21.1,4.44,54.4,7.78,8.89,87.5,7.78,0,51.1,504.4,356.7,47.8,35,81.4,2.22,3.33,Matches
2089,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,fr Ligue 1,21,1998,8.7,59.4,0.69,8.85,37.2,20,1.61,57.5,3.79,5.17,73.3,3.91,1,51,363.7,194.5,58.3,419,82.6,2.07,2.99,Matches
2090,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14,60.5,7.5,31.4,30.6,2.57,0.71,58.6,0.29,0.5,57.1,0.29,1,41.3,230.6,119,40.3,560,99.3,0.21,0.36,Matches
2091,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,39,34.4,38.8,0.24,0.04,0.04,29.8,0.04,0.04,100,0.04,0,21.9,95.9,44.2,20.8,519,99.8,0,0,Matches
2092,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,30.3,0.75,1.68,13.2,17.4,4.3,29.1,1.5,2.15,69.6,1.5,1,21.3,120.3,61.8,39.2,254,60.6,2.43,1.12,Matches
2093,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,84.6,3.85,25.4,55.4,8.46,0,78.5,0.77,0.77,100,0.77,0,56.2,270.8,167.7,56.9,74,100,0,0.77,Matches
2094,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,53.9,1.02,4.76,24.8,27.5,7.17,51.7,1.75,3.19,54.7,1.93,2,36.6,190.6,92,58.9,681,69.6,2.23,2.05,Matches
2095,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,45.7,1.3,9.71,25.4,14.5,2.03,44.6,0.87,1.59,54.5,1.01,0,28.8,185.5,104.3,38.3,204,77.3,1.88,0.87,Matches
2096,Giovanni Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,71.8,1.03,8.46,41.8,27.2,3.59,71,4.87,6.67,73.1,5.13,1,59.2,362.6,204.6,68.7,228,85.1,2.82,2.56,Matches
2097,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,40.4,32.7,39.6,1.06,0.13,0.04,27.1,0,0,,0,0,19.8,108,67.1,15.7,353,99.7,0,0.04,Matches
2098,Nico Ribaudo,es ESP,"FW,MF",Espanyol,es La Liga,18,2001,2,49.5,0,4.5,26.5,23.5,2.5,49,2.5,5,50,2.5,0,43.5,288.5,176.5,49.5,73,73.7,1,2.5,Matches
2099,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,61.8,0.57,5.22,33.4,31.8,6.05,61.2,3.69,6.05,61.1,3.95,3,56.6,474.2,299.3,61.7,817,84.3,2.55,3.63,Matches
2100,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,20,0,15,5,0,0,20,0,0,,0,0,10,40,0,10,2,100,0,0,Matches
2101,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38,54.8,2.92,16.6,34.4,8.03,0.76,54,1.08,1.39,77.4,1.13,0,35.9,242.5,103.3,35.6,1267,93.8,0.5,0.74,Matches
2102,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,50,0,10,40,0,0,50,0,0,,0,0,20,130,0,40,4,100,0,0,Matches
2103,Richarlison,br BRA,FW,Everton,eng Premier League,22,1997,34.1,40.3,1.55,5.22,17.1,21.4,5.31,39.6,1.94,3.11,62.3,2.05,2,29.2,229.3,133.2,44.2,939,62.3,2.64,2.93,Matches
2104,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,21,1997,25.3,40.2,0.87,6.6,19.3,17.5,2.49,39.1,1.94,4.43,43.8,2.33,4,30,189.8,100.9,37,667,71.2,3.24,2.65,Matches
2105,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,70.5,3.75,24.6,29.8,18.9,0.5,56.1,0.73,1.54,47.5,0.89,5,33.3,155.6,84.6,34.5,838,93.8,0.5,0.81,Matches
2106,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2,27.5,23.5,27.5,0,0,0,19,0.5,0.5,100,0.5,0,9,36.5,23,10,20,100,0,0,Matches
2107,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,8.5,56.7,4.12,17.4,30.2,11.9,0.94,48,1.29,1.76,73.3,1.29,1,30.9,125.9,67.9,32.9,253,90.4,0.94,0.94,Matches
2108,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,4.8,54.2,0.42,5.83,25.4,29,3.13,47.7,3.33,6.67,50,3.54,2,41.5,308.5,185.8,49.4,178,75.1,1.88,2.5,Matches
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30,54.2,2.9,13.8,32.1,11.7,0.83,51.2,1.23,1.57,78.7,1.33,0,35.1,210.3,114.7,35.8,1001,93.3,0.77,1.13,Matches
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,32.8,0.66,4.78,15.5,16.1,1.21,31.7,1.32,2.42,54.5,1.37,0,23.7,182.7,111.2,30,391,71.6,1.59,1.43,Matches
2111,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,26,1993,22.5,43.3,2.18,7.69,20.8,16.8,3.82,39.6,1.24,2.93,42.4,1.29,2,25.6,147.7,71.5,45.2,616,60.5,2.62,1.6,Matches
2112,Rodrigo Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,0.1,80,0,0,30,50,10,80,0,0,,0,0,60,380,200,60,5,83.3,10,10,Matches
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,61.4,4.86,23.5,25.7,17,1.04,54.6,0.24,0.38,62.5,0.28,1,37.1,258.8,145.8,41,813,93.6,0.57,0.57,Matches
2114,Marcel Risse,de GER,"MF,FW",Köln,de Bundesliga,29,1989,1.5,54,2,11.3,20,24.7,2.67,44.7,0.67,1.33,50,0.67,0,35.3,172,58.7,32,40,83.3,0,2,Matches
2115,Mihailo Risti?,rs SRB,"DF,MF",Montpellier,fr Ligue 1,23,1995,9,52,2.44,12.4,27,15.4,1.33,45.9,0.67,1.33,50,0.67,1,31.8,216.2,119.9,40.6,286,78.4,1.22,1.44,Matches
2116,Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,eng Premier League,29,1989,14.6,58.2,3.15,15.5,23.8,21.8,0.96,47.7,0.75,1.1,68.8,0.82,0,32.3,193.8,94.5,38,461,83.1,0.48,0.75,Matches
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,55.4,1.67,13.3,25,19.2,1.67,48.5,0.42,0.83,50,0.42,1,30,162.9,87.7,37.3,153,85.5,1.46,1.04,Matches
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,47.1,2.57,17.4,27.1,4.57,0.29,46,0.57,0.86,66.7,0.57,0,29.7,149.7,51.7,31.7,103,92.8,0.57,0.86,Matches
2119,Maxence Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,0.3,50,0,3.33,23.3,30,6.67,46.7,6.67,10,66.7,10,0,40,220,83.3,40,10,83.3,3.33,10,Matches
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,48.1,7.62,28.6,20.5,0.48,0,47.1,0.95,0.95,100,0.95,0,30.5,208.6,116.7,34.3,71,98.6,0,0,Matches
2121,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,34.9,30.9,34.5,0.53,0,0,24.7,0,0,,0,0,13.9,77.2,48.4,11.2,84,98.8,0,0,Matches
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,30.6,27.3,30.3,0.11,0.11,0.11,18.3,0,0,,0,0,9.89,51,31.2,8.64,76,100,0,0,Matches
2123,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26,90.7,2.65,18,50.7,28.9,2.38,85.8,0.54,0.96,56,0.62,1,67,341.1,208.2,76.8,1865,93.4,1,0.92,Matches
2124,Patrick Roberts,eng ENG,"MF,FW",Norwich City,eng Premier League,22,1997,0.3,43.3,0,6.67,30,10,0,40,10,10,100,10,0,46.7,366.7,253.3,40,11,91.7,0,0,Matches
2125,Andrew Robertson,sco SCO,DF,Liverpool,eng Premier League,25,1994,34.6,94.4,2.89,19.8,46.7,35.3,2.75,83.2,0.69,1.39,50,0.87,0,62.5,329.8,204.2,70.5,2276,93.4,1.13,0.58,Matches
2126,Callum Robinson,ie IRL,FW,Sheffield Utd,eng Premier League,24,1995,7.5,30.7,0,3.07,12.9,16.5,4.13,29.5,0.93,2,46.7,1.2,0,23.5,139.7,69.2,48.8,165,45.1,1.87,2.27,Matches
2127,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,59.3,5.71,25,31.3,6.25,0,54.8,0.36,0.36,100,0.36,0,33.2,168,89.3,32.9,179,97.3,0.89,0.36,Matches
2128,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,38.4,32.8,38.1,0.47,0,0,27.8,0,0,,0,0,19.7,77.6,39.6,18,579,100,0,0,Matches
2129,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,61,2.54,13.9,41.7,8.89,0.54,58.7,0.48,0.75,64,0.51,0,38.5,202.8,106.1,42.4,1308,92.4,0.84,0.6,Matches
2130,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,61.6,1.78,12.4,33.4,19.4,1.25,57.2,2.02,3.13,64.6,2.21,1,42.9,226,115,49.2,889,86.9,1.73,2.4,Matches
2131,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,65.8,2.28,15.6,41.8,13.2,0.98,63.4,0.7,0.98,71.4,0.7,0,41.3,253.7,135.7,48.3,917,88.3,0.6,0.6,Matches
2132,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,100.6,3.15,20.5,68.8,17.8,1.09,99.8,0.91,1.12,80.6,0.94,0,75,346.3,188.5,82.1,2191,96.7,0.36,0.76,Matches
2133,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,40.5,0.81,3.83,21.3,18.1,4.26,39.8,0.81,1.96,41.5,1.05,0,28.5,201.6,98.3,50.1,699,66.8,2.49,1.1,Matches
2134,Kévin Rodrigues,pt POR,"DF,MF",Leganés,es La Liga,25,1994,21.5,50.2,2.09,11.6,21.2,20.1,1.58,43.3,1.72,2.42,71.2,1.86,6,29.3,146.4,75,33.3,567,79.2,1.72,1.81,Matches
2135,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,90,0,30,60,30,10,90,0,0,,0,0,60,170,110,80,7,87.5,10,0,Matches
2136,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,51.9,0.75,5.96,27.6,23,3.05,46.3,1.97,4.04,48.8,2.25,2,35.8,256.6,149,41.9,703,78.8,1.97,1.46,Matches
2137,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,35.6,0.38,1.79,14.9,21,5.83,35.1,0.96,1.67,57.7,1.03,0,24.6,158.2,73.9,55.3,415,48.1,4.17,2.56,Matches
2138,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,47.1,1.72,8.64,26.9,15.6,1.95,45,1.6,2.4,66.7,1.66,5,33.9,242.3,129.4,38.1,1066,82.7,1.57,2.28,Matches
2139,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,60.2,3.08,16.3,38.3,7.6,0.77,58.5,1.15,1.44,80,1.15,1,39.7,157.6,61.2,41.2,415,97,0.77,0.48,Matches
2140,James Rodríguez,co COL,MF,Real Madrid,es La Liga,28,1991,4.7,74.7,0.21,7.23,40,30.9,2.13,68.1,0,0.21,0,0,0,48.7,249.8,98.7,62.8,267,90.5,1.28,0.64,Matches
2141,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,35.9,0.85,3.3,15.9,18.3,4.11,35.3,0.85,1.88,45.2,0.98,1,20.4,120.2,52.8,48.8,561,51.3,2.86,1.83,Matches
2142,Mario Rodriguez,es ESP,FW,Granada,es La Liga,22,1997,0,3,0,1,2,1,0,3,0,0,,0,0,2,16,10,4,3,75,0,0,Matches
2143,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,75.3,3.49,24.2,40.9,14.2,0,66.7,0,0.47,0,0,0,48.4,235.6,128.8,50.9,213,97.3,0.23,0.93,Matches
2144,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,57.3,0.35,4.96,26.4,31.1,5.75,56.5,2.12,4.25,50,2.3,2,48.2,316.2,213.3,60.8,541,78.7,2.74,1.77,Matches
2145,Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,15,5,15,0,0,0,15,0,0,,0,0,5,35,35,5,1,100,0,0,Matches
2146,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,57.9,1.67,13.8,34.5,15.7,1.25,55.4,2.3,3,76.6,2.41,0,43.7,283.9,176.7,41.5,967,90.6,1.13,1.95,Matches
2147,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,45.1,6.84,27.9,19.7,1.26,0.84,43.8,0.11,0.11,100,0.11,0,27.5,155.3,82.4,30,273,95.8,0.21,0.21,Matches
2148,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,74.1,3.36,20.5,37.3,21.8,1.68,65,1.33,1.77,75,1.42,2,49.6,322,180.4,54,566,92.8,0.44,0.97,Matches
2149,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,50,6.43,17.1,25,8.57,2.14,42.9,0,0.71,0,0,0,27.9,143.6,62.1,29.3,40,97.6,0.71,0,Matches
2150,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,71.3,10.9,36.5,38.5,1.59,0.55,69.7,0.12,0.12,100,0.12,0,49.8,277.6,158.2,52.8,860,99.3,0.12,0,Matches
2151,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,66.6,9.07,33.7,34.8,2.19,0.55,64.9,0.12,0.17,66.7,0.12,0,42.4,226.7,109.8,47.4,1598,98.3,0.09,0.06,Matches
2152,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,60.8,3.18,19.4,38.8,7.22,0.76,59.2,0.91,1.11,81.8,0.91,0,39.6,229.9,107.5,41.2,773,94.7,0.56,0.66,Matches
2153,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,65.9,13.4,40.5,25.6,3.81,1.01,62,0.49,0.63,77.8,0.49,0,42,256.4,146,42.6,1187,97.5,0.21,0.49,Matches
2154,Luka Romero,ar ARG,MF,Mallorca,es La Liga,14,2004,0.1,20,0,0,20,0,0,20,0,0,,0,0,20,440,70,20,2,100,0,0,Matches
2155,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,60.9,3.09,13.8,39.7,10.1,0.24,60,0.63,0.77,81.3,0.63,0,35.5,152.9,78.7,37.1,728,94.8,0.43,0.39,Matches
2156,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,37.8,1.26,8.95,16.9,15.8,2.2,36.3,1.52,2.36,64.4,1.57,0,28.3,220.1,121.8,33.5,488,76.4,1.31,1.47,Matches
2157,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,55,5,15,30,15,0,50,5,10,50,5,0,25,325,180,35,7,100,0,0,Matches
2158,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,54.4,0.86,2.81,24,33.1,7.47,52.4,1.73,2.69,64.4,1.82,2,41.5,299.4,192.1,59.5,1504,78,2.13,1.51,Matches
2159,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,51.5,5.35,22.3,28.2,4.79,0.28,45,1.06,1.27,83.3,1.13,1,26.2,191.7,88.4,22,296,94.9,0.28,0.21,Matches
2160,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,75.3,1.36,14.2,48,18.3,1.71,74.2,1.21,1.61,75,1.26,0,51,291.3,143.2,58.7,1074,92,0.95,1.26,Matches
2161,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3,66,1,7,33.3,28.7,2.67,61.7,1.67,1.67,100,1.67,0,47,233.7,85.3,57,145,84.8,1,1.33,Matches
2162,Marten de Roon,nl NED,MF,Atalanta,it Serie A,28,1991,30.2,76.2,2.68,17.2,46.3,17.3,0.6,74.2,0.4,0.56,70.6,0.4,1,53,258.8,126.1,56.6,1638,95.8,0.3,0.66,Matches
